slug,distillery_name,country,registry,company_number,company_name,relation,match_method,confidence,verified,source,note
brunswick-aces,Brunswick Aces,Australia,au-abr,64622794932,BRUNSWICK ACES PTY LTD,self,abr-bulk-name,high,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 1.00 via entity name 'BRUNSWICK ACES PTY LTD'; ABN ACT from 2017; Australian Private Company; main business location VIC 3056 (state agrees); ACN 622794932; GST ACT; ABR record updated 2025
brunswick-aces,Brunswick Aces,Australia,au-asic,622794932,BRUNSWICK ACES PTY LTD,self,abr-acn-link,high,,https://data.gov.au/data/dataset/asic-companies,ACN from ABN 64622794932 (BRUNSWICK ACES PTY LTD); ASIC status REGD; APTY/LMSH/PROP; registered 12/11/2017; state of registration n/a; ABN 64622794932
margaret-river-distilling-company,Margaret River Distilling Company,Australia,au-abr,20614008141,EUPHORIX PTY LTD,self,abr-bulk-name,high,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 1.00 via business name 'Margaret River Distilling Company'; ABN ACT from 2016; Australian Private Company; main business location WA 6285 (postcode agrees); ACN 614008141; GST ACT; ABR record updated 2018
margaret-river-distilling-company,Margaret River Distilling Company,Australia,au-abr,17675835104,MARGARET RIVER SPIRITS PTY LTD,self,abr-bulk-name,high,,https://data.gov.au/data/dataset/abn-bulk-extract,name jaccard 1.00 via entity name 'MARGARET RIVER SPIRITS PTY LTD'; ABN ACT from 2024; Australian Private Company; main business location WA 6285 (postcode agrees); ACN 675835104; GST ACT; ABR record updated 2024
margaret-river-distilling-company,Margaret River Distilling Company,Australia,au-abr,35115550840,MIEM PTY LTD,self,abr-bulk-name,medium,,https://data.gov.au/data/dataset/abn-bulk-extract,"name jaccard 1.00 via business name 'Margaret River Wine Co' (category word differs, no distilling word on this ABN); ABN ACT from 2014; Australian Private Company; main business location WA 6285 (postcode agrees); ACN 115550840; GST NON; ABR record updated 2022"
margaret-river-distilling-company,Margaret River Distilling Company,Australia,au-asic,614008141,EUPHORIX PTY LTD,self,abr-acn-link,high,,https://data.gov.au/data/dataset/asic-companies,ACN from ABN 20614008141 (EUPHORIX PTY LTD); ASIC status REGD; APTY/LMSH/PROP; registered 02/08/2016; state of registration n/a; ABN 20614008141
margaret-river-distilling-company,Margaret River Distilling Company,Australia,au-asic,121248726,MARGARET RIVER DISTILLING COMPANY PTY LTD,self,asic-bulk-name,high,,https://data.gov.au/data/dataset/asic-companies,name jaccard 1.00 on 'MARGARET RIVER DISTILLING COMPANY PTY LTD'; ASIC status REGD; APTY/LMSH/PROP; registered 15/08/2006; state of registration n/a; ABN 16121248726
margaret-river-distilling-company,Margaret River Distilling Company,Australia,au-asic,675835104,MARGARET RIVER SPIRITS PTY LTD,self,abr-acn-link,high,,https://data.gov.au/data/dataset/asic-companies,ACN from ABN 17675835104 (MARGARET RIVER SPIRITS PTY LTD); ASIC status REGD; APTY/LMSH/PROP; registered 15/03/2024; state of registration n/a; ABN 17675835104
margaret-river-distilling-company,Margaret River Distilling Company,Australia,au-asic,008937111,MARGARET RIVER BREWING CO PTY LTD,self,asic-bulk-name,medium,,https://data.gov.au/data/dataset/asic-companies,name jaccard 1.00 on 'MARGARET RIVER BREWING CO PTY LTD' (state of registration agrees); ASIC status REGD; APTY/LMSH/PROP; registered 08/03/1982; state of registration WA; ABN 54008937111
margaret-river-distilling-company,Margaret River Distilling Company,Australia,au-asic,009261867,MARGARET RIVER WINERY PTY LTD,self,asic-bulk-name,medium,,https://data.gov.au/data/dataset/asic-companies,name jaccard 1.00 on 'MARGARET RIVER WINERY PTY LTD' (state of registration agrees); ASIC status REGD; APTY/LMSH/PROP; registered 04/08/1987; state of registration WA; ABN 29009261867
