slug,distillery_name,country,registry,company_number,company_name,relation,match_method,confidence,verified,source,note
north-of-7-distillery,North of 7 Distillery,Canada,on-agco,MFD70242,North of 7 Distillery Corporation,self,agco-licence-name,high,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'NORTH OF 7 DISTILLERY CORPORATION', 1733 ST. LAURENT BLVD, OTTAWA; issued 2025-03-27, expires 2027-03-13"
o-dwyer-micro-distillerie-gaspesienne,O'DWYER MICRO-DISTILLERIE GASPÉSIENNE,Canada,qc-racj,DI045,O'DWYER MICRO-DISTILLERIE GASPÉSIENNE INC.,self,racj-permit-name,high,,https://www.donneesquebec.ca/recherche/dataset/racj-alcool-fabricant,"Distillateur; establishment 6, RUE DES CERISIERS, GASPÉ; NEQ 1171601264"
okanagan-spirits-craft-distillery,Okanagan Spirits Craft Distillery,Canada,bc-lcrb,304712,Okanagan Spirits Inc.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Okanagan Spirits', 267 Bernard Ave, Kelowna (city agrees); name jaccard 1.00"
okanagan-spirits-craft-distillery,Okanagan Spirits Craft Distillery,Canada,bc-lcrb,307957,1372311 B.C. LTD.,self,lcrb-establishment-name,medium,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'South Okanagan Craft Distillery', 10238 160th Ave, OSOYOOS; name jaccard 1.00"
otter-creek-distilling,Otter Creek Distilling,Canada,on-agco,MFD1421620,1498855 Ontario Inc.,self,agco-licence-name,high,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'Otter Creek Distilling', 92 EDISON DR, VIENNA; issued 2025-02-18, expires 2027-02-17"
polonee-distillery-inc,Polonée Distillery Inc.,Canada,on-agco,MFD1436465,Polonee Distillery Inc.,self,agco-licence-name,medium,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'POLONEE DISTILLERY INC.', 380 VANSICKLE RD UNIT 450, ST CATHARINES; issued 2024-11-15, expires 2026-09-26"
puyjalon-brasserie-et-distillerie,Puyjalon - Brasserie et Distillerie,Canada,qc-racj,DI064,DISTILLERIE PUYJALON INC.,self,racj-permit-name,high,,https://www.donneesquebec.ca/recherche/dataset/racj-alcool-fabricant,"Distillateur; establishment 2-1180, RUE DU FER, HAVRE-SAINT-PIERRE; NEQ 1173750622"
red-bridge-distilling,Red Bridge Distilling,Canada,bc-lcrb,308901,RED BRIDGE DISTILLING LTD.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Red Bridge Distilling', 11-1445 McGill Road, KAMLOOPS (city agrees); name jaccard 1.00"
reid-s-distillery,Reid's Distillery,Canada,on-agco,MFD1093831,Reid's Distillery Inc.,self,agco-licence-name,medium,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'Reid's Distillery', 32 LOGAN AVE, TORONTO; issued 2024-10-30, expires 2028-04-30"
roots-and-wings-distillery,Roots and Wings Distillery,Canada,bc-lcrb,307150,Roots And Wings Distillery Inc.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Roots and Wings Distillery', 7897 240 St, Langley (city agrees); name jaccard 1.00"
route-1-distillery,Route 1 Distillery,Canada,bc-lcrb,310618,ROUTE 1 DISTILLERY LTD.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Route 1 Distillery ', 5-7410 Dallas Drive, Kamloops (city agrees); name jaccard 1.00"
ryes-shine-craft-distillery,Ryes & Shine Craft Distillery,Canada,bc-lcrb,312037,RYES & SHINE CRAFT DISTILLERY LTD.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Ryes & Shine Craft Distillery', #103 2323 Millstream Road, Langford (city agrees); name jaccard 1.00"
salish-sea-distillery,Salish Sea Distillery,Canada,bc-lcrb,305825,SALISH SEA DISTILLERY INC.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Salish Sea Distillery', 3225 Cariboo Ave, Powell River (city agrees); name jaccard 1.00"
salt-spring-shine-craft-distillery-ltd,Salt Spring Shine Craft Distillery Ltd.,Canada,bc-lcrb,306955,Salt Spring Shine Craft Distillery Ltd.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Salt Spring Shine Craft Distillery', 194 Kitchen Rd, SALT SPRING ISLAND (city agrees); name jaccard 1.00"
sharpe-distillery,Sharpe Distillery,Canada,bc-lcrb,310510,SHARPE DISTILLERY INC.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Sharpe Distillery Inc.', 253 Beecroft River Road, Cawston (city agrees); name jaccard 1.00"
shelter-point-distillery,Shelter Point Distillery,Canada,bc-lcrb,304152,SHELTER POINT DISTILLERY CORPORATION,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Shelter Point Distillery', 4692 Regent Road, CAMPBELL RIVER; name jaccard 1.00"
sheringham-distillery,Sheringham Distillery,Canada,bc-lcrb,306385,Sheringham Distillery Ltd.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Sheringham Distillery', #103-4382 West Shore Parkway, Langford; name jaccard 1.00"
silver-fox-distillery,Silver Fox Distillery,Canada,on-agco,MFD1165479,Silver Fox Distillery Inc.,self,agco-licence-name,high,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'Silver Fox Distillery', 7999, WELLINGTON ROAD 109, ARTHUR; issued 2025-05-22, expires 2027-04-19"
sons-of-vancouver,Sons of Vancouver,Canada,bc-lcrb,306175,Sons of Vancouver Distillery Ltd.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Sons of Vancouver Distillery', 1431 Crown St, North Vancouver (city agrees); name jaccard 1.00"
spirit-in-niagara-distillery,Spirit in Niagara Distillery,Canada,on-agco,MFD1467900,Spirit in Niagara Distillery Corp.,self,agco-licence-name,high,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'Spirit in Niagara', 458 LAKESHORE RD, NIAGARA ON THE LAKE; issued 2025-05-02, expires 2027-08-20"
spirit-in-niagara-distillery,Spirit in Niagara Distillery,Canada,on-agco,MFD1167544,2234685 Ontario Inc.,self,agco-licence-name,medium,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'Niagara Distillery', 4915-B,CLIFTON HILL,, NIAGARA FALLS; issued 2025-05-12, expires 2027-04-30"
squeezed-winery-distillery,Squeezed Winery + Distillery,Canada,bc-lcrb,308795,0927363 B.C. Ltd.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Squeezed Spirits', 7315 Tucelnuit Drive, Oliver (city agrees); name jaccard 1.00"
stealth-craft-distillers,Stealth Craft Distillers,Canada,bc-lcrb,305995,"Pocekovic, Jovan",self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Stealth Craft Distillers', 3 - 20 Orwell Street, NORTH VANCOUVER (city agrees); name jaccard 1.00"
sternwheeler-craft-distillery,Sternwheeler Craft Distillery,Canada,bc-lcrb,307521,"Meerholz, Wilhelm & Meerholz, Jeanette",self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Sternwheeler Craft Distillery', 1628 Canyon St, Creston (city agrees); name jaccard 1.00"
still-waters-distillery,Still Waters Distillery,Canada,on-agco,MFD1440042,Buck Hill Distilled Spirits Corp.,self,agco-licence-name,high,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'STILL WATERS DISTILLERY', 150 BRADWICK DR UNIT 26, CONCORD; issued 2025-08-25, expires 2027-08-09"
stillhead-distillery,Stillhead Distillery,Canada,bc-lcrb,307562,Stillhead Distillery Inc,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Stillhead Distillery', 103-105 5301 Chaster Rd, Duncan (city agrees); name jaccard 1.00"
stolen-bell-distillery,Stolen Bell Distillery,Canada,bc-lcrb,311331,THE STOLEN BELL DISTILLERY LTD.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'The Stolen Bell Distillery', 101 - 616 8th Ave N, Golden (city agrees); name jaccard 1.00"
terre-a-boire-ferme-brassicole-distillerie,Terre à Boire - Ferme Brassicole & Distillerie,Canada,qc-racj,AS003,LA TERRE À BOIRE INC.,self,racj-permit-name,medium,,https://www.donneesquebec.ca/recherche/dataset/racj-alcool-fabricant,"Production artisanale d’alcools et spiritueux; establishment 1375, RUE PRINCIPALE, SAINT-BLAISE-SUR-RICHELIEU; NEQ 1174162199"
the-101-brewhouse-distillery,The 101 Brewhouse + Distillery,Canada,bc-lcrb,307486,Coast Distillery Ltd.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'The 101 Brewhouse & Distillery', 1009 Gibsons Way, GIBSONS (city agrees); name jaccard 1.00"
the-liberty-distillery,The Liberty Distillery,Canada,bc-lcrb,305552,Liberty Merchant Company Inc.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'The Liberty Distillery', Units 1 & 2, 1494 Old Bridge Street, VANCOUVER (city agrees); name jaccard 1.00"
tofino-distillery,Tofino Distillery,Canada,bc-lcrb,307889,TOFINO DISTILLERY LTD.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Tofino Distillery', 681 Industrial Way, TOFINO (city agrees); name jaccard 1.00"
tonik-distilling-ltd,Tonik Distilling Ltd,Canada,bc-lcrb,310017,Tonik Distilling Ltd.,self,lcrb-establishment-name,medium,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Tonik Distillery', 1286 Highway 6, CRESCENT VALLEY (city agrees); name jaccard 1.00"
top-shelf-distillers,Top Shelf Distillers,Canada,on-agco,MFD72326,Top Shelf Distillers Ltd.,self,agco-licence-name,high,,https://www.agco.ca/sites/default/files/opendata/OpenDataManufacturersLicences_En.csv,"Manufacturer's Licence - Distillery; status Active; premises 'TOP SHELF DISTILLERS', 14 WARREN CRES, PERTH; issued 2025-05-26, expires 2027-04-07"
trench-brewing-distilling,Trench Brewing & Distilling,Canada,bc-lcrb,307754,Trench Brewing & Distilling Inc.,self,lcrb-establishment-name,high,,https://catalogue.data.gov.bc.ca/dataset/licensed-establishments-in-b-c,"Manufacturer - Distillery; establishment 'Trench Brewing & Distilling', 399 2nd Avenue, Prince George (city agrees); name jaccard 1.00"
