slug,distillery_name,country,registry,company_number,company_name,relation,match_method,confidence,verified,source,note
anvil-forge-brewing-and-distilling-company,Anvil & Forge Brewing and Distilling Company,United States,ttb-basic-permit,IL-S-20064,"ANVIL & FORGE BREWING AND DISTILLING  COMPANY, LLC",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Springfield, IL; list of 2026-09-20"
appalachian-distillery,Appalachian Distillery,United States,ttb-basic-permit,WV-S-20042,"IKES FORK, LLC",operator,ttb-premises,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"same premises: 3875 Cedar Lakes Dr, Ripley 25271, street overlap 1.00, name overlap 0.00; list of 2026-09-20"
appalachian-heritage-distillery,Appalachian Heritage Distillery,United States,ttb-basic-permit,VA-S-20092,APPALACHIAN HERITAGE DISTILLERY LLC,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Damascus, VA; list of 2026-09-20"
apple-dave-s-distillery,Apple Dave's Distillery,United States,ttb-basic-permit,NY-S-20073,APPLE DAVE'S DISTILLERY LLC,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Warwick, NY; list of 2026-09-20"
arbor-distillery,Arbor Distillery,United States,ttb-basic-permit,ME-S-20041,ARBOR DISTILLERY LLC,self,ttb-name-state,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Oakfield, ME; list of 2026-09-20"
archetype-distillery,Archetype Distillery,United States,ttb-basic-permit,CO-S-20083,"ARCHETYPE DISTILLERY, LLC",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Gypsum, CO; dba Archetype Distillery; list of 2026-09-20"
arizona-distilling-co,Arizona Distilling Co.,United States,ttb-basic-permit,AZ-S-20001,ARIZONA SPIRITS LLC,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Tempe, AZ; dba Arizona Distilling Co.; list of 2026-09-20"
ark-distillery,ARK Distillery,United States,ttb-basic-permit,CT-S-20033,ARK DISTILLERY LLC,self,ttb-name-state,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Colchester, CT; list of 2026-09-20"
art-of-the-spirits-distillery,Art of the Spirits Distillery,United States,ttb-basic-permit,CO-S-20178,"ART OF THE SPIRITS WHISKEY, LLC",self,ttb-name-state,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Colorado Springs, CO; list of 2026-09-20"
asbury-park-distilling-co,Asbury Park Distilling Co,United States,ttb-basic-permit,NJ-S-20028,"ASBURY PARK DISTILLING, LLC",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Asbury Park, NJ; dba Asbury Park Distilling Co.; list of 2026-09-20"
ashlynn-distillery,Ashlynn Distillery,United States,ttb-basic-permit,PA-S-20218,ASHLYNN DISTILLERY LLC,self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Morrisville, PA; dba Ashlynn Distillery; list of 2026-09-20"
aspen-distillers,Aspen Distillers,United States,ttb-basic-permit,CO-S-20119,ASPEN DISTILLERS LLC,self,ttb-name-state,low,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Basalt, CO; dba Aspen Distillers; list of 2026-09-20"
aspen-sky-winery-distillery-event-center,"Aspen Sky - Winery, Distillery & Event Center",United States,ttb-basic-permit,WI-S-20085,ASPEN SKY LLC,self,ttb-name-state,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 0.60 via operating; premises Slinger, WI; dba Aspen Sky; list of 2026-09-20"
asw-distillery,ASW Distillery,United States,ttb-basic-permit,GA-S-20014,"ASW DISTILLERY, LLC",self,ttb-name-state,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via operating; premises Atlanta, GA; dba ASW Distillery; list of 2026-09-20"
asw-exchange,ASW Exchange,United States,ttb-basic-permit,GA-S-20014,"ASW DISTILLERY, LLC",self,ttb-name-state,medium,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 0.60 via operating; premises Atlanta, GA; dba ASW Distillery; list of 2026-09-20"
asylum,Asylum,United States,ttb-basic-permit,MT-S-20025,"ASYLUM DISTILLERY, INC.",self,ttb-name-state,high,,https://www.ttb.gov/public-information/foia/list-of-permittees,"jaccard 1.00 via owner; premises Billings, MT; list of 2026-09-20"
