permit_number,business_name,dba_name,street,city,state,zip,permit_type,status,issue_date
VA-S-20149,CHEF'S MARKET LLC,Chef's Market,11800 MERCHANTS WALK STE 100,NEWPORT NEWS,VA,23606,S,ACTIVE,
VA-S-20150,ABW SUFFOLK LLC,,5941 HARBOUR VIEW BLVD,SUFFOLK,VA,23435,S,ACTIVE,
VA-S-20151,STAR CITY MEADWORKS LLC,Atheling Downtown,123 CAMPBELL AVE SE,ROANOKE,VA,24011,S,ACTIVE,
VA-S-20152,"MOUNT DEFIANCE CIDERY & DISTILLERY, LLC",Mt. Defiance Cidery & Distillery,401 W MAIN ST,LURAY,VA,22835,S,ACTIVE,
VA-S-20154,ASLIN BEER COMPANY,,847 S PICKETT ST,ALEXANDRIA,VA,22304,S,ACTIVE,
VA-S-20155,KP SPIRITS LLC,KP Spirits II,3571 CONICVILLE RD,MOUNT JACKSON,VA,22842,S,ACTIVE,
VA-S-20156,"RIGEL HOLDINGS, LLC",,1668 WINCHESTER RD,DELAPLANE,VA,20144,S,ACTIVE,
VA-S-20157,WINDCHASER MEADERY LLC,Windchaser Meader,6931 RICHMOND RD,WILLIAMSBURG,VA,23188,S,ACTIVE,
VA-S-20158,"REDCOOP, LLC",,208 UNION RUN,LEXINGTON,VA,24450,S,ACTIVE,
VA-S-20159,MCKINNIE ESTATES DISTILLERY LLC,McKinnie Estates Distillery,2715 E JACK JOUETT RD,LOUISA,VA,23093,S,ACTIVE,
VA-S-20160,"THE JUNKYARD CRAFT HOUSE, LLC",,140 WALTERS MILL LN,STEPHENSON,VA,22656,S,ACTIVE,
VA-S-20161,TURTLEAGLE LLC,SEXI Seltzers,1581 COMMERCE ST,WINCHESTER,VA,22601,S,ACTIVE,
VA-S-20162,TEEDUM LLC,,217 S LIBERTY ST UNIT 105,HARRISONBURG,VA,22801,S,ACTIVE,
VA-S-20163,RIVER CITY WHISKEY LLC,,1600 BELLEVILLE ST,RICHMOND,VA,23230,S,ACTIVE,
VA-S-20164,FOUNDING FARMERS NOVA LLC,,1800 TYSONS BLVD STE 70,MCLEAN,VA,22102,S,ACTIVE,
VT-S-14,FLAG HILL FARM INC.,FLAG HILL FARM,135 EWING RD,VERSHIRE,VT,05079,S,ACTIVE,
VT-S-15001,SHELBURNE ORCHARDS COMPANY,SHELBURNE ORCHARDS,216 ORCHARD RD,SHELBURNE,VT,05482,S,ACTIVE,
VT-S-15005,BOYDEN VALLEY WINERY LLC,BOYDEN VALLEY SPIRITS,64 VERMONT ROUTE 104,CAMBRIDGE,VT,05444,S,ACTIVE,
VT-S-15006,"GOAMERICAGO BEVERAGES, LLC",WHISTLEPIG WHISKEY CO,2139 QUIET VALLEY RD,SHOREHAM,VT,05770,S,ACTIVE,
VT-S-15010,"HILLIS' SUGARBUSH FARM AND VINEYARD, LLC",HILLIS' SUGARBUSH FARM & VINEYARD,206 SUGARBUSH FARM RD,COLCHESTER,VT,05446,S,ACTIVE,
VT-S-20005,RED CLOVER BEVERAGES LLC,,397 PATCHEN RD,SOUTH BURLINGTON,VT,05403,S,ACTIVE,
VT-S-20007,"GREEN MOUNTAIN DISTILLERS, LLC",,2919 LAPORTE RD,MORRISVILLE,VT,05661,S,ACTIVE,
VT-S-20009,"VERMONT'S ORIGINAL ICE CREAM, INC.",Wilcox Ice Cream,116 OLD CAMP RD,SUNDERLAND,VT,05250,S,ACTIVE,
VT-S-20011,STILL THYME SPIRITS LLC,,41 E CULVER DR,MIDDLESEX,VT,05602,S,ACTIVE,
VT-S-20013,DALMATION SPIRITS LLC,Green Mountain Spirits,79 STONE MILL DAM RD,BRANDON,VT,05733,S,ACTIVE,
VT-S-20016,"SPINCO, LLC",True Blue Spirits,153 POND LN,MIDDLEBURY,VT,05753,S,ACTIVE,
VT-S-20018,"DANGER CLOSE CRAFT DISTILLING, LLC",Danger Close Craft Distilling,375 LAKE RD UNIT 1,ST ALBANS,VT,05478,S,ACTIVE,
VT-S-20019,"J.B. NEDDO DISTILLERS, LLC",John-Baptiste,77 NEDDO RD,BARRE,VT,05641,S,ACTIVE,
VT-S-20023,"PUCKERBRUSH CIDER COMPANY, LLC",,384 WELD CEMETERY RD,READING,VT,05062,S,ACTIVE,
VT-S-20028,BACKUS DISTILLERY LLC,,377 KENNISON RD,WESTFIELD,VT,05874,S,ACTIVE,
VT-S-20029,"BALTHAZAR REX, LLC",,832 WITHERELL RD,SHOREHAM,VT,05770,S,ACTIVE,
VT-S-20030,"CALEDONIA SPIRITS, INC.",Caledonia Spirits,116 GIN LN,MONTPELIER,VT,05602,S,ACTIVE,
VT-S-20031,"KILLINGTON DISTILLERY, LLC",Killington Distillery,47 OLD MILL RD,KILLINGTON,VT,05751,S,ACTIVE,
VT-S-20032,BLACK FLANNEL DISTILLING COMPANY LLC,,21 ESSEX WAY UNIT 207,ESSEX,VT,05452,S,ACTIVE,
VT-S-20034,"ZG HOLDINGS, LLC",Rescue Club Brewing,716 PINE ST,BURLINGTON,VT,05401,S,ACTIVE,
VT-S-20035,GROENNFELL MEADERY LLC,Groennfell Spirits,650 INDUSTRIAL PARK RD,ST. ALBANS TOWN,VT,05478,S,ACTIVE,
VT-S-20036,"VERMONT HARD CIDER COMPANY, LLC",Green Mountain Beverage,1321 EXCHANGE ST,MIDDLEBURY,VT,05753,S,ACTIVE,
VT-S-20037,"RIPTON MOUNTAIN DISTILLERY, INC.",,12 A PARK ST,BRANDON,VT,05733,S,ACTIVE,
VT-S-20038,VERMONT SPIRITS DISTILLING COMPANY,Vermont Spirits Distilling Co,5573 WOODSTOCK RD,QUECHEE,VT,05001,S,ACTIVE,
VT-S-20039,"SEEDY FRUIT WINE COMPANY, LLC",Seedy Fruit Wine Company,7 SANDERSON RD,MILTON,VT,05468,S,ACTIVE,
VT-S-20040,"KINGDOM BREWING, LLC",Coburn Hill Spirits,353 COBURN HILL RD,NEWPORT,VT,05855,S,ACTIVE,
VT-S-20041,"SPEAK EASY ARTS, LLC",,400 PINE ST UNIT B2,BURLINGTON,VT,05401,S,ACTIVE,
VT-S-20042,VERMONT VERMOUTH LLC,,22 BROWNE CT UNIT 114,BRATTLEBORO,VT,05301,S,ACTIVE,
VT-S-20043,"BALTHAZAR REX, LLC",,1 BRENNAN CIR,POULTNEY,VT,05764,S,ACTIVE,
VT-S-20044,"SNOW FARM WINERY, LLC",Snow Farm Distillery,190 WEST SHORE RD,SOUTH HERO,VT,05486,S,ACTIVE,
VT-S-20046,"ALL FOR ONE, INC.",3 Needs,185 PEARL ST,BURLINGTON,VT,05401,S,ACTIVE,
VT-S-20047,NORTH HARDWICK FARM LLC,High Drive Distillery,2703 BRIDGMAN HILL RD,HARDWICK,VT,05843,S,ACTIVE,
VT-S-20048,LOST LANTERN SPIRITS LLC,Lost Lantern Whiskey,11 MAIN ST STE C100,VERGENNES,VT,05491,S,ACTIVE,
VT-S-20049,"CITIZEN CIDER, LLC",Citizen Cider LLC,316 PINE ST STE 114,BURLINGTON,VT,05401,S,ACTIVE,
VT-S-20050,"VERMONT HARD SELTZER COMPANY, LLC",Vermont Hard Seltzer Company,37 PLEASANT ST,LYNDONVILLE,VT,05851,S,ACTIVE,
VT-S-20051,"SPLIT STILLS, LLC",Split Spirits,88 MAINELLI RD STE 1,MIDDLEBURY,VT,05753,S,ACTIVE,
VT-S-20053,1841 DORSET WEST RD LLC,1841 Dorset West RD,1841 DORSET WEST RD,DORSET,VT,05251,S,ACTIVE,
VT-S-20054,"SHACKSBURY HOLDINGS, INC.",Shacksbury,75 MEIGS RD,VERGENNES,VT,05491,S,ACTIVE,
VT-S-20055,CHRISTOPHER JOHN HADLEY,,1710 WILD APPLE RD,POMFRET,VT,05067,S,ACTIVE,
VT-S-20056,THE FERMENTED FIVE LIMITED LIABILITY COMPANY,Putney Mountain Winery & Spirits,8 BELLOWS FALLS RD,PUTNEY,VT,05346,S,ACTIVE,
VT-S-20057,"THORNHILL FARM, LLC",Thornhill Farm,114 PARK LN,FERRISBURGH,VT,05456,S,ACTIVE,
VT-S-20060,"FABLE FARM FERMENTORY, LLC",Fable Farm Fermentory,1525 ROYALTON TURNPIKE,BARNARD,VT,05031,S,ACTIVE,
VT-S-20061,ANM INC,ARTESANO,1713 INDUSTRIAL PKWY,LYNDONVILLE,VT,05851,S,ACTIVE,
WA-S-15000,"MOUNTAIN DOME WINERY, INC",,16315 E TEMPLE RD,SPOKANE,WA,99217,S,ACTIVE,
WA-S-15010,DRY FLY DISTILLING INC,,1021 W RIVERSIDE AVE,SPOKANE,WA,99201,S,ACTIVE,
WA-S-15016,PACIFIC DISTILLERY LLC,,18808 142ND AVE NE STE NE #4B,WOODINVILLE,WA,98072,S,ACTIVE,
WA-S-15017,ELLENSBURG DISTILLERY LLC,,4621 RADER RD SUITE 1,ELLENSBURG,WA,98926,S,ACTIVE,
WA-S-15018,"SOFT TAIL SPIRITS, LLC",SOFT TAIL SPIRITS,12280 NE WOODINVILLE DR SUITE C,WOODINVILLE,WA,98072,S,ACTIVE,
WA-S-15019,CHALLENGER RIDGE LLC,CHALLENGER RIDGE VINEYARD & CELLARS,43095 CHALLENGER RD,CONCRETE,WA,98237,S,ACTIVE,
WA-S-15022,MT ST HELENS SPIRITS LLC,MT ST HELENS SPIRITS,39704 NE 216TH AVE,AMBOY,WA,98601,S,ACTIVE,
WA-S-15025,"FREE RANGE DISTILLING COMPANY, LTD.",BAINBRIDGE ORGANIC DISTILLERS,"9727 COPPERTOP LOOP NE, BLDG SUITE 101",BAINBRIDGE ISLAND,WA,98110,S,ACTIVE,
WA-S-15026,GERALD D. BOWMAN,BOWMAN ORCHARDS,1120 W MARINA DR,MOSES LAKE,WA,98837,S,ACTIVE,
WA-S-15028,VIN CO.,,198 NICKERSON ST,SEATTLE,WA,98109,S,ACTIVE,
WA-S-15034,"RIVER TOWN DISTILLERS, LLC",,12525 OLD SNOHOMISH-MONROE RD,SNOHOMISH,WA,98290,S,ACTIVE,
WA-S-15037,"FOUR LAKES CHELAN, LLC",,223 HOWARD FLATS RD,CHELAN,WA,98816,S,ACTIVE,
WA-S-15040,"PACIFIC RIM WINEMAKERS, INC.",PACIFIC RIM WINEMAKERS,8111 KEENE RD,RICHLAND,WA,99353,S,ACTIVE,
WA-S-15041,"ROCKRIDGE ENTERPRISES, L.L.C.",ROCKRIDGE ENTERPRISES,41127 212TH AVE,ENUMCLAW,WA,98022,S,ACTIVE,
WA-S-15045,"WOODINVILLE WHISKEY COMPANY, LLC",Woodinville Whiskey Co.,14509 WOODINVILLE REDMOND RD,WOODINVILLE,WA,98072,S,ACTIVE,
WA-S-15047,"SUN LIQUOR MFG, INC.",SUN LIQUOR MFG,17425 68TH AVE NE,KENMORE,WA,98028,S,ACTIVE,
WA-S-15049,BLACK SAM INC,SYLVIA CREEK DISTILLERY,430 S 1ST,MONTESANO,WA,98563,S,ACTIVE,
WA-S-15055,GOLDEN NORTHWEST DISTILLERY,,9746 SAMISH ISLAND RD,BOW,WA,98232,S,ACTIVE,
WA-S-15058,"OOLA INDUSTRIES, LLC",OOLA DISTILLERY,4755 COLORADO AVE S STE B,SEATTLE,WA,98134,S,ACTIVE,
WA-S-15059,"GINKGO FOREST WINERY, LLC",GINKGO DISTILLERY,22561 ROAD T 7,MATTAWA,WA,99349,S,ACTIVE,
WA-S-15060,"SAN JUAN ISLAND DISTILLERY, LLC",,12 ANDERSON LN,FRIDAY HARBOR,WA,98250,S,ACTIVE,
WA-S-15062,KAYAK SPIRITS DISTILLERY LLC,MUTINY BAY DISTILLERY,5490 CAMERON RD,FREELAND,WA,98249,S,ACTIVE,
WA-S-15065,"SOFT TAIL SPIRITS, LLC",,14356 REDMOND WOODINVILLE RD,REDMOND,WA,98052,S,ACTIVE,
WA-S-15067,HUTCH HANDMADE SPIRITS INC.,,2320 E CHERRY #4,SEATTLE,WA,98122,S,ACTIVE,
WA-S-15068,"KOEHLER ENTERPRISES, INC.",EAGLE CLIFFS DISTILLERY,160 WHITEWATER RD,LONGVIEW,WA,98632,S,ACTIVE,
WA-S-15070,CARBON GLACIER DISTILLERY LLC,,533 CHURCH ST,WILKESON,WA,98396,S,ACTIVE,
WA-S-15082,"LACHSELIAN WINE & SPIRITS, LLLP, LACHSELIAN LLC, GP",GLASS DISTILLERY,101 10TH ST S STE 105,KIRKLAND,WA,98033,S,ACTIVE,
WA-S-15086,WHMASCHMEIER L.L.C.,3 Howls Distillery,1315 SE GRACE AVE STE 118,BATTLE GROUND,WA,98604,S,ACTIVE,
WA-S-20001,DAWSON-ALLEY LLC,,1830 BICKFORD AVE STE 108,SNOHOMISH,WA,98290,S,ACTIVE,
WA-S-20002,STILL SHINE LLC,,"5703 208TH AVE, NE",REDMOND,WA,98053,S,ACTIVE,
WA-S-20003,PARLIAMENT DISTILLERY LLC,Parliament Distillery,14209 29TH ST E STE 104,SUMNER,WA,98391,S,ACTIVE,
WA-S-20004,"HERITAGE DISTILLING COMPANY, INC.","Heritage Distilling Company, Inc.",9668 BUJACICH RD,GIG HARBOR,WA,98332,S,ACTIVE,
WA-S-20006,GRIZZLY PIKE LLC,,5840 AIRPORT WAY S STE 211,SEATTLE,WA,98108,S,ACTIVE,
WA-S-20007,SEATTLE DISTILLING COMPANY,Seattle Distilling Company,19429 VASHON HWY SW,VASHON,WA,98070,S,ACTIVE,
WA-S-20008,"BELLEWOOD ACRES, INC",BelleWood Distilling,6140 GUIDE MERIDIAN DR,LYNDEN,WA,98264,S,ACTIVE,
WA-S-20009,AQUAVITAE LLC,The Red Door Distillery,5626 EVERGREEN WAY STE 2,EVERETT,WA,98203,S,ACTIVE,
WA-S-20010,DECEPTION DISTILLING LLC,Deception Distilling,9946 PADILLA HEIGHTS RD,ANACORTES,WA,98221,S,ACTIVE,
WA-S-20014,VANCOUVER DISTILLERY WORKS LLC,,12401 NE 60TH WAY UNIT A7,VANCOUVER,WA,98682,S,ACTIVE,
WA-S-20015,"2 BAR, LLC",,"2960 4TH AVE., S. UNIT 106",SEATTLE,WA,98134,S,ACTIVE,
WA-S-20016,"WAHLUKE WINE COMPANY, INC.",,"23934 T.1 RD., SW",MATTAWA,WA,99349,S,ACTIVE,
WA-S-20018,BELLWETHER YARD LLC,Bellwether Yard,309 S ADAMS ST,HOQUIAM,WA,98550,S,ACTIVE,
WA-S-20020,"BROVO SPIRITS, LLC",broVo Spirits,18808 NE 142ND AVE STE 3A & 3B,WOODINVILLE,WA,98072,S,ACTIVE,
WA-S-20023,"WOODINVILLE WHISKEY COMPANY, LLC",Woodinville Whiskey Co.,8472 S RD NW,QUINCY,WA,98848,S,ACTIVE,
WA-S-20024,"PHILLIPPI FRUIT CO., INC.",Phillippi Fruit Company,1921 FIFTH ST UNIT B,WENATCHEE,WA,98801,S,ACTIVE,
WA-S-20026,EVANSON HANDCRAFTED DISTILLING LLC,Evanson Handcrafted Distilling,1620 E HOUSTON AVE STE 600,SPOKANE,WA,99217,S,ACTIVE,
WA-S-20027,BARBARIAN BEVERAGE L.L.C.,Mt. Index Brewery and Distillery,49315 STATE ROUTE 2,INDEX,WA,98256,S,ACTIVE,
WA-S-20031,"FOUR FREEDOMS LIQUOR COMPANY, LLC.",Old Ballard Liquor Company,4421 SHILSHOLE AVE NW,SEATTLE,WA,98107,S,ACTIVE,
WA-S-20032,"21 WINDOW DISTILLERY, LLC",21 Window Distillery,204 S KOREN RD STE 100,SPOKANE VALLEY,WA,99212,S,ACTIVE,
WA-S-20034,SKYLINE SPIRITS & WINE WORKS COMPANY,Black Heron Spirits,8011 KEENE RD,WEST RICHLAND,WA,99353,S,ACTIVE,
WA-S-20036,SCOTT GALE LAJOYE,LaJoye Cellars,"3810 AUBURN WAY, N STE 404",AUBURN,WA,98002,S,ACTIVE,
WA-S-20038,"ADMIRALTY DISTILLERS, INC.",,820 LAKE ST,PORT TOWNSEND,WA,98368,S,ACTIVE,
WA-S-20040,"TINBENDER CRAFT DISTILLERY, LLC",Tinbender Craft Distillery,32 W 2ND AVE STE 400,SPOKANE,WA,99201,S,ACTIVE,
WA-S-20041,"ZZAPHORIA SPIRITS, LLC",ZZAPHORIA SPIRITS,15613 -A PETERSON RD,BURLINGTON,WA,98233,S,ACTIVE,
WA-S-20043,JEANETTE C. TUCKER & DAVID P TUCKER,TUCKER DISTILLERY,5451 NW NEWBERRY HILL RD STE 104,SILVERDALE,WA,98311,S,ACTIVE,
WA-S-20044,SCHNAPSLEICHE LLC,,"19151 144TH AVE, NE SPACE H",WOODINVILE,WA,98072,S,ACTIVE,
WA-S-20045,SEASPIRITS LLC,,"16110 WOODINVILLE REDMOND RD, NE STE 3 & 4",WOODINVILLE,WA,98072,S,ACTIVE,
WA-S-20046,TOOTALL SOLUTIONS LLC,Spurgeon Creek Distillery,5238 BOSTON HARBOR RD NE,OLYMPIA,WA,98506,S,ACTIVE,
WA-S-20047,GLACIER PEAK INC.,,58575 STATE ROUTE 20 BLDG B,ROCKPORT,WA,98283,S,ACTIVE,
WA-S-20048,PIN UP DISTILLERY LLC,Pin Up Distillery LLC,152 WALLACE RD,WOODLAND,WA,98674,S,ACTIVE,
WA-S-20049,AMBER WAVES DISTILLING COMPANY LLC,StoutHeart Distillery and Inland Handmade Spirits,303 7TH ST,DAVENPORT,WA,99122,S,ACTIVE,
WA-S-20051,SKUNK BROTHERS SPIRITS INC.,SKUNK BROTHERS SPIRITS,40 SW CASCADE AVE STE 45,STEVENSON,WA,98648,S,ACTIVE,
WA-S-20052,RONALD J BERGMAN & LESLIE J BERGMAN,Spring Lakes Farm,237477 W HIGHWAY 101,PORT ANGELES,WA,98363,S,ACTIVE,
WA-S-20053,"TROY STRONG, INC.",,2120 GRANT ST UNIT 6,BELLINGHAM,WA,98225,S,ACTIVE,
WA-S-20055,"WAWHO DOT COM, INC.",Blackfish Spirits Distillery,420 37TH ST NW STE A,AUBURN,WA,98001,S,ACTIVE,
WA-S-20056,BLUE SPIRITS DISTILLING LLC,Blue Spirits Distilling,920 FRONT ST STE B1,LEAVENWORTH,WA,98826,S,ACTIVE,
WA-S-20059,"SALISH SEA ORGANIC LIQUEURS LIMITED PARTNERSHIP, AEGIR, INC. GENERAL PARTNER",,"2641 WILLAMETTE DR., NE STE D",LACEY,WA,98516,S,ACTIVE,
WA-S-20060,WHISKEY GAP DISTILLERY LLC,Whiskey Gap Distillery,213 W MAIN AVE STE A,RITZVILLE,WA,99169,S,ACTIVE,
WA-S-20062,"SOLAR SPIRITS, LLC",,2409 ROBERTSON DR,RICHLAND,WA,99354,S,ACTIVE,
WA-S-20064,BALLARD SPIRITS LLC,,4203 23RD AVE W,SEATTLE,WA,98199,S,ACTIVE,
WA-S-20065,"4 LEAF SPIRITS, LLC",Puget Sound Rum Company,12280 NE WOODINVILLE DR STE C,WODINVILLE,WA,98072,S,ACTIVE,
WA-S-20066,DW DISTILLING LLC,DW Distilling,360 B ST,WALLA WALLA,WA,98362,S,ACTIVE,
WA-S-20070,SKYBOUND SPIRITS LLC,,945 ELLIOTT AVE. W STE 202,SEATTLE,WA,98119,S,ACTIVE,
WA-S-20072,LONGBOAT TRADING LLC,Port Angeles Distilling Company,127 E FIRST ST STE 4W,PORT ANGELES,WA,98362,S,ACTIVE,
WA-S-20075,SAVAGE BOAR INC.,Savage Boar Spirits,11902 W 21ST AVE,AIRWAY HEIGHTS,WA,99201,S,ACTIVE,
WA-S-20076,SCENIC ACRES ORCHARD LLC,,11901 ZIER RD,YAKIMA,WA,98908,S,ACTIVE,
WA-S-20077,"KISS LIQUEURS, INC.",Kiss Liqueurs,30741 THIRD AVE BLDG 150,BLACK DIAMOND,WA,98010,S,ACTIVE,
WA-S-20081,MAPLE FALLS LIQUOR INC,lenda spirits,377 W 2ND ST,SUMAS,WA,98295,S,ACTIVE,
WA-S-20082,"COWLITZ RIVER DISTILLERY, LLC",,"703 15 JACKSON HWY, S",TOLEDO,WA,98591,S,ACTIVE,
WA-S-20087,HOUGHTON SPRINGS DISTILLING LLC,,2309 HOUGHTON RD,ZILLAH,WA,98953,S,ACTIVE,
WA-S-20088,"CASCADIA DISTILLING, LLC",CASCADIA DISTILLING,1600 KENTUCKY ST STE C2,BELLINGHAM,WA,98229,S,ACTIVE,
WA-S-20091,SAHALEE LIQUOR COMPANY INC.,Diaz Beverage Company,18009 NE 76TH ST STE 103,REDMOND,WA,98052,S,ACTIVE,
WA-S-20093,"DARIUSH DISTILLING, LLC",redtiespirits,131 S APPLE BLOSSOM DR,CHELAN,WA,98816,S,ACTIVE,
WA-S-20095,"STOCK TWENTY-ONE, LLC",,474 GRANT RD,EAST WENATCHEE,WA,98802,S,ACTIVE,
WA-S-20096,"SNOWBRIDGE DISTILLING, LLC",Snowbridge Importing,309 S CLOVERDALE ST STE C8,SEATTLE,WA,98108,S,ACTIVE,
WA-S-20097,"BLACK MAGIC BEVERAGES, LLC",,13749 MIDVALE AVE N STE 2,SEATTLE,WA,98133,S,ACTIVE,
WA-S-20099,CENTENNIAL SPIRITS LLC,,15823 OK MILL RD,SNOHOMISH,WA,98290,S,ACTIVE,
WA-S-20100,"BERLE W. FIGGINS, JR",XO ALAMBIC,700 ARTISAN WAY STE J,DAYTON,WA,99328,S,ACTIVE,
WA-S-20101,WHISKEY TREE DISTILLING LLC,Whiskey Tree Distilling,1162 WIND RIVER HWY STE C,CARSON,WA,98610,S,ACTIVE,
WA-S-20102,THE WESTLAND DISTILLERY COMPANY LIMITED,,2931 1ST AVE S STE B,SEATTLE,WA,98134,S,ACTIVE,
WA-S-20104,"HOOD RIVER DISTILLERS, INC.",Captive Spirits,1138 W EWING ST STE C,SEATTLE,WA,98119,S,ACTIVE,
WA-S-20105,"JOSE MIGUEL PURO, LLC",The Distillarium,2305 INDUSTRY LN UNIT B & J,YAKIMA,WA,98901,S,ACTIVE,
WA-S-20108,"FLAT HAT DISTILLING, INC.",Flat Hat Distilling,44 AMARO FARM RD,FRIDAY HARBOR,WA,98250,S,ACTIVE,
WA-S-20110,PRECEPT BRANDS LLC,Browne Family Spirits,714 N LEE ST,SPOKANE,WA,99202,S,ACTIVE,
WA-S-20114,"TAPENADE, INC.",Wilridge Distillery,2830 NACHES HEIGHTS RD,YAKIMA,WA,98908,S,ACTIVE,
WA-S-20116,"WHEELHOUSE DISTILLERY, LLC",Wheelhouse Distillery,9116 S MARCHS PT RD UNIT D-170,ANACORTES,WA,98211,S,ACTIVE,
WA-S-20118,THREE MONKS DISTILLERY LLC,Three Monks Distillery,16725 140TH AVE NE UNIT C,WOODINVILLE,WA,98072,S,ACTIVE,
WA-S-20120,"OOMRANG, INC.",Oomrang,31129 PIONEER HWY,STANWOOD,WA,98292,S,ACTIVE,
WA-S-20122,COPPER JACKET DISTILLERS LLC,,824 E 8TH ST STE D,PORT ANGELES,WA,98362,S,ACTIVE,
WA-S-20125,"BLACK RING, LLC",Black Ring Spirits,1700 SE MILE HILL DR STE 1750,PORT ORCHARD,WA,98366,S,ACTIVE,
WA-S-20126,MAI BROTHERS INC,Alphabet Vodka,5219 4TH AVENUE S,SEATTLE,WA,98108,S,ACTIVE,
WA-S-20128,BATTLE CREST DISTILLARY LLC,Battle Crest Distillary,27100 NE 90TH AVE,BATTLE GROUND,WA,98604,S,ACTIVE,
WA-S-20129,STILL VALLEY SPIRITS LLC,,12323 STATE ROUTE162 E,PUYALLUP,WA,98374,S,ACTIVE,
WA-S-20130,ALEXANDRIA NICOLE CELLARS L.L.C.,,158422 SONOVA RD,PROSSER,WA,99350,S,ACTIVE,
WA-S-20131,CASH EDWARD KRAMER,Coyote Distillery,22908 E HENRY RD,LIBERTY LAKE,WA,99019,S,ACTIVE,
WA-S-20132,"CEDAR RAIN SPIRITS, LLC",Cedar Rain Spirits,625 E ST BLDG 808,WALLA WALLA,WA,99362,S,ACTIVE,
WA-S-20133,NEVERMIND DISTILLERY LLC,,230 RUSTIC HOMESTEAD LN,EASTSOUND,WA,98245,S,ACTIVE,
WA-S-20142,BRON-YR-AUR INVESTMENTS CORP.,Oak Creek Brewstillery,10160 S NACHES RD,NACHES,WA,98937,S,ACTIVE,
WA-S-20144,THE NOEL CORPORATION,Noel Canning,1011 S THIRD ST,YAKIMA,WA,98901,S,ACTIVE,
WA-S-20145,"ROZA HILLS VINEYARDS, LLC",Grapeworks Distilling,2020 VINTAGE RD,ZILLAH,WA,98953,S,ACTIVE,
WA-S-20146,TERRAMAR LLC,Terramar,5712 GILKEY AVE,EDISON,WA,98232,S,ACTIVE,
WA-S-20147,SHAWNEE HILL FARM LLC,Shawnee Hill Farm,24725 WAX ORCHARD RD SW,VASHON,WA,98070,S,ACTIVE,
WA-S-20148,RED BRIDGE DISTILLERY LLC,Red Bridge Distillery,5951 RED BRIDGE RD,CLE ELUM,WA,98922,S,ACTIVE,
WA-S-20149,FOURMAN LLC,Tradesmen Distillery,1 37TH ST NW UNIT A,AUBURN,WA,98001,S,ACTIVE,
WA-S-20150,LAWRENCE CRONIN,Mountain Meadow Distillery,6716 E BIG MEADOWS RD BLDG 1,CHATTAROY,WA,99003,S,ACTIVE,
WA-S-20152,"SKALITUDE POLLINATOR SANCTUARY, INC.",Spirit of The Hive,1319 E METHOW VALLEY HWY UNIT B,TWISP,WA,98856,S,ACTIVE,
WA-S-20153,CONFEDERATED TRIBES OF THE CHEHALIS RESERVATION,Talking Cedar Distillery,19770 SARGENT RD SW UNIT A,GRAND MOUND,WA,98579,S,ACTIVE,
WA-S-20156,ROASTPANO BEYOND LLC,Kelnero Beyond,545 MAIN ST STE B,EDMONDS,WA,98020,S,ACTIVE,
WA-S-20157,"LODGEPOLE DISTILLING, LLC",,7356 35TH AVE SW STE 200,SEATTLE,WA,98126,S,ACTIVE,
WA-S-20160,"PERCIVAL CREEK DISTILLING, LLC",Percival Creek Distilling,4200 CAPITOL BLVD SE STE 100,TUMWATER,WA,98501,S,ACTIVE,
WA-S-20161,"HERITAGE DISTILLING COMPANY, INC.",Heritage Distilling Company,4200 SE CAPITOL BLVD,TUMWATER,WA,98502,S,ACTIVE,
WA-S-20162,SENNZAFINNE LIBATIONS LLC,SennzaFinne Libations LLC,700 NW 42ND ST STE 114,SEATTLE,WA,98107,S,ACTIVE,
WA-S-20164,OLDE TYME DISTILLERY CO.,Olde Tyme Spirits,4467 C WILLIAMSON RD,CLAYTON,WA,99110,S,ACTIVE,
WA-S-20167,MOSES LAKE DISTILLERY LLC,,1096 ROAD L4 SE UNIT C11,MOSES LAKE,WA,98837,S,ACTIVE,
WA-S-20168,WISE FOOL SPIRITS LLC,Wise Fool Spirits,826 NW 49TH ST,SEATTLE,WA,98107,S,ACTIVE,
WA-S-20170,THE WESTLAND DISTILLERY COMPANY LIMITED,Westland,11281 JENSEN LN,BURLINGTON,WA,98233,S,ACTIVE,
WA-S-20172,"CHURCH MOUNTAIN DISTILLERY, LLC",,9946 MT BAKER HWY,DEMING,WA,98244,S,ACTIVE,
WA-S-20173,TACOMA IMPROVEMENT CLUB LLC,Rare Cane Ltd,2205 70TH AVE W UNIT # 06,UNIVERSITY PLACE,WA,98466,S,ACTIVE,
WA-S-20175,SPEED SHIFT DISTILLERY LLC,,6109 NEEVEL,FERNDALE,WA,98248,S,ACTIVE,
WA-S-20176,"TODDEE HOLDINGS, LLC",Crooked Neck Spirits,19495 144TH AVE NE UNIT B-200,WOODINVILLE,WA,98072,S,ACTIVE,
WA-S-20177,"GOOSE RIDGE, LLC",GR Distillery,63615 E JACOBS RD,BENTON CITY,WA,99320,S,ACTIVE,
WA-S-20179,SPECIALTY COFFEE LLC,SOS Coldbrew,9130 15TH PL S STE F,SEATTLE,WA,98418,S,ACTIVE,
WA-S-20180,"FAIRWINDS WINERY, INCORPORATED",Port Townsend distilling,1924 HASTINGS AVE W,PORT TOWNSEND,WA,98368,S,ACTIVE,
